PP,Soc_NonSoc,StimImage,ValenceUserChoice
2,Social,Snewes10.jpg,8
2,NonSocial,NSnew14.jpg,6
2,Social,SnewIAPS13.jpg,6
2,NonSocial,7508.jpg,5
2,NonSocial,ring2Lum.jpg,5
2,Social,smile1.jpg,7
2,Social,Snewes7Lum.jpg,8
2,Social,childreadingborder.jpg,7
2,Social,5628.jpg,6
2,Social,Snewes38border.jpg,8
2,Social,Snews27.jpg,7
2,NonSocial,cake8borderLum.jpg,7
2,NonSocial,NSnew7.jpg,6
2,NonSocial,8531Lum.jpg,5
2,Social,smilee.jpg,7
2,NonSocial,NSadj1ns1rj.jpg,6
2,NonSocial,5779.jpg,7
2,Social,SnewIAPS14Lum.jpg,5
2,Social,SnewIAPS8.jpg,5
2,Social,SnewIAPS28.jpg,5
2,NonSocial,NSnew30.jpg,6
2,NonSocial,pizza.jpg,5
2,Social,5830.jpg,6
2,Social,Snews24.jpg,7
2,Social,2165.jpg,7
2,NonSocial,cake7border.jpg,7
2,NonSocial,chocolate3border.jpg,6
2,Social,Snews5.jpg,6
2,NonSocial,5001.jpg,7
2,Social,8496.jpg,7
2,Social,SnewIAPS31.jpg,6
2,Social,SnewIAPS30.jpg,5
2,Social,wedding.jpg,6
2,NonSocial,yatch.jpg,6
2,Social,Snews2Lum.jpg,6
2,Social,Snewes42.jpg,6
2,NonSocial,7350.jpg,6
2,NonSocial,7430Lum.jpg,6
2,Social,fam1reading.jpg,6
2,Social,SnewIAPS17.jpg,6
2,NonSocial,chips.jpg,6
2,Social,SnewIAPS29Lum.jpg,6
2,NonSocial,5480.jpg,7
2,Social,family2.jpg,7
2,NonSocial,ferrari2.jpg,5
2,NonSocial,NSadj64rjborder.jpg,7
3,Social,smilee.jpg,9
3,NonSocial,5480.jpg,7
3,Social,Snews27.jpg,6
3,Social,SnewIAPS29Lum.jpg,6
3,NonSocial,NSadj1ns21rjLum.jpg,5
3,NonSocial,ring2Lum.jpg,6
3,NonSocial,NSadj36apaintrj.jpg,5
3,NonSocial,chocolate3border.jpg,5
3,NonSocial,7281.jpg,5
3,Social,5628.jpg,6
3,NonSocial,NSnew30.jpg,5
3,Social,fam1reading.jpg,7
3,NonSocial,5760Lum.jpg,6
3,NonSocial,popcorn.jpg,5
3,Social,SnewIAPS27.jpg,8
3,Social,Snewes42.jpg,7
3,Social,SnewIAPS35.jpg,6
3,Social,childreadingborder.jpg,6
3,Social,famreadingborderLum.jpg,6
3,NonSocial,NSnew3Lum.jpg,6
3,Social,Snews2Lum.jpg,7
3,NonSocial,cake3.jpg,5
3,NonSocial,5001.jpg,6
3,NonSocial,5982.jpg,5
3,Social,smile6.jpg,7
3,Social,Snewes10.jpg,8
3,Social,Snews6.jpg,8
3,Social,SnewIAPS28.jpg,5
3,Social,smile1.jpg,7
3,Social,SnewIAPS31.jpg,8
3,Social,wedding3.jpg,6
3,NonSocial,NSnew7.jpg,5
3,Social,Snewes8black.jpg,5
3,NonSocial,NSadj1ns1rj.jpg,7
3,NonSocial,7270Lum.jpg,5
3,NonSocial,NSadj34rjborderLum.jpg,5
3,Social,5830.jpg,6
3,Social,Snews25.jpg,9
3,Social,Snews7.jpg,6
3,Social,wedding.jpg,5
3,NonSocial,7400.jpg,5
3,NonSocial,choco9border.jpg,4
3,Social,wedding2.jpg,7
3,NonSocial,NSnew12.jpg,5
3,NonSocial,yatch.jpg,5
3,NonSocial,cake8borderLum.jpg,6
3,Social,Snews24.jpg,6
3,NonSocial,7350.jpg,4
3,Social,SnewIAPS8.jpg,6
3,Social,family.jpg,5
3,Social,family2.jpg,8
3,NonSocial,7200.jpg,4
3,NonSocial,NSadj64rjborder.jpg,6
3,NonSocial,pizza3.jpg,6
3,Social,8496.jpg,7
3,NonSocial,NSnew14.jpg,7
3,Social,Snews5.jpg,6
3,Social,SnewIAPS17.jpg,8
3,Social,Snews26.jpg,4
3,NonSocial,7260.jpg,5
3,NonSocial,chips.jpg,5
3,NonSocial,cake2.jpg,5
3,Social,SnewIAPS13.jpg,7
3,NonSocial,5779.jpg,6
3,NonSocial,7502Lum.jpg,6
3,Social,SnewIAPS14Lum.jpg,5
3,Social,SnewIAPS30.jpg,7
3,Social,Snews22.jpg,8
3,NonSocial,8531Lum.jpg,5
3,Social,Snewes7Lum.jpg,8
3,NonSocial,8503.jpg,7
3,NonSocial,7430Lum.jpg,6
3,NonSocial,ferrari2.jpg,6
3,NonSocial,pizza.jpg,4
3,NonSocial,NSadj41rj.jpg,6
3,Social,Snewes38border.jpg,9
3,NonSocial,7508.jpg,5
3,Social,SnewIAPS36.jpg,6
3,Social,2165.jpg,7
3,NonSocial,cake7border.jpg,6
4,NonSocial,7502Lum.jpg,7
4,Social,fam1reading.jpg,6
4,Social,Snews25.jpg,8
4,NonSocial,5001.jpg,5
4,Social,Snewes42.jpg,6
4,NonSocial,chocolate3border.jpg,7
4,Social,Snews26.jpg,6
4,Social,SnewIAPS27.jpg,8
4,NonSocial,7270Lum.jpg,6
4,Social,Snews7.jpg,5
4,NonSocial,chips.jpg,5
4,Social,2165.jpg,7
4,Social,5628.jpg,7
4,NonSocial,7350.jpg,6
4,NonSocial,5760Lum.jpg,6
4,NonSocial,cake8borderLum.jpg,7
4,Social,SnewIAPS30.jpg,6
4,Social,SnewIAPS28.jpg,5
4,NonSocial,NSnew30.jpg,6
4,NonSocial,NSadj1ns21rjLum.jpg,6
4,NonSocial,popcorn.jpg,6
4,Social,wedding2.jpg,7
4,Social,Snews22.jpg,7
4,Social,Snews2Lum.jpg,6
4,Social,wedding3.jpg,6
4,Social,SnewIAPS36.jpg,6
4,NonSocial,8503.jpg,8
4,Social,SnewIAPS14Lum.jpg,5
4,NonSocial,yatch.jpg,7
4,NonSocial,7200.jpg,6
4,Social,SnewIAPS8.jpg,5
4,Social,SnewIAPS29Lum.jpg,6
4,Social,smile6.jpg,7
4,NonSocial,cake2.jpg,6
4,NonSocial,NSnew14.jpg,7
4,NonSocial,NSadj64rjborder.jpg,7
4,Social,Snews5.jpg,6
4,NonSocial,pizza3.jpg,5
4,NonSocial,NSadj41rj.jpg,6
4,Social,SnewIAPS13.jpg,7
4,Social,Snewes7Lum.jpg,7
4,NonSocial,NSnew3Lum.jpg,6
4,NonSocial,choco9border.jpg,6
4,NonSocial,NSadj1ns1rj.jpg,8
4,NonSocial,NSnew12.jpg,6
4,Social,Snews6.jpg,7
4,Social,smile1.jpg,7
4,Social,Snews24.jpg,6
4,NonSocial,5480.jpg,7
4,Social,Snewes10.jpg,7
4,NonSocial,7508.jpg,6
4,Social,SnewIAPS17.jpg,6
4,Social,childreadingborder.jpg,6
4,NonSocial,8531Lum.jpg,6
4,NonSocial,7260.jpg,6
4,Social,5830.jpg,6
4,Social,Snewes38border.jpg,7
4,NonSocial,5982.jpg,6
4,Social,Snews27.jpg,6
4,Social,famreadingborderLum.jpg,6
4,Social,smilee.jpg,6
4,NonSocial,NSadj36apaintrj.jpg,7
4,NonSocial,5779.jpg,8
4,NonSocial,NSnew7.jpg,5
4,Social,family2.jpg,7
4,NonSocial,ferrari2.jpg,5
4,Social,SnewIAPS31.jpg,7
4,NonSocial,NSadj34rjborderLum.jpg,5
4,NonSocial,cake3.jpg,7
4,Social,family.jpg,6
4,NonSocial,7400.jpg,5
4,NonSocial,ring2Lum.jpg,5
4,Social,SnewIAPS35.jpg,7
4,NonSocial,pizza.jpg,6
4,Social,Snewes8black.jpg,6
4,NonSocial,cake7border.jpg,7
4,NonSocial,7281.jpg,6
4,Social,wedding.jpg,5
4,NonSocial,7430Lum.jpg,5
4,Social,8496.jpg,6
5,Social,SnewIAPS27.jpg,5
5,NonSocial,7281.jpg,5
5,NonSocial,8503.jpg,8
5,Social,SnewIAPS31.jpg,6
5,Social,5830.jpg,6
5,NonSocial,NSnew3Lum.jpg,8
5,Social,Snews5.jpg,8
5,Social,SnewIAPS29Lum.jpg,4
5,Social,SnewIAPS8.jpg,9
5,NonSocial,NSadj1ns21rjLum.jpg,7
5,Social,wedding.jpg,9
5,NonSocial,pizza.jpg,9
5,NonSocial,5982.jpg,9
5,NonSocial,NSadj36apaintrj.jpg,9
5,Social,2165.jpg,9
5,NonSocial,pizza3.jpg,1
5,Social,famreadingborderLum.jpg,9
5,Social,smile6.jpg,9
5,NonSocial,7350.jpg,9
5,NonSocial,7502Lum.jpg,9
5,NonSocial,NSadj1ns1rj.jpg,9
5,NonSocial,NSadj64rjborder.jpg,9
5,Social,smilee.jpg,9
5,NonSocial,7400.jpg,9
5,NonSocial,ring2Lum.jpg,9
5,Social,family.jpg,9
5,NonSocial,7430Lum.jpg,9
5,Social,Snewes10.jpg,9
5,NonSocial,NSadj41rj.jpg,9
5,Social,SnewIAPS14Lum.jpg,9
5,Social,Snewes7Lum.jpg,9
5,Social,SnewIAPS13.jpg,8
5,NonSocial,ferrari2.jpg,9
5,Social,Snews24.jpg,9
5,Social,Snews7.jpg,9
5,Social,SnewIAPS30.jpg,9
5,Social,5628.jpg,8
5,Social,SnewIAPS35.jpg,9
5,NonSocial,7260.jpg,6
5,NonSocial,popcorn.jpg,5
5,Social,Snews27.jpg,9
5,Social,smile1.jpg,9
5,Social,SnewIAPS28.jpg,1
5,Social,Snews26.jpg,9
5,NonSocial,8531Lum.jpg,9
5,Social,wedding3.jpg,9
5,Social,Snews22.jpg,9
5,Social,Snews2Lum.jpg,9
5,NonSocial,chocolate3border.jpg,8
5,NonSocial,5779.jpg,9
5,NonSocial,cake2.jpg,9
5,Social,Snewes8black.jpg,9
5,Social,8496.jpg,4
5,NonSocial,7200.jpg,7
5,NonSocial,cake3.jpg,7
5,Social,SnewIAPS17.jpg,9
5,Social,Snews6.jpg,9
5,Social,Snews25.jpg,9
5,NonSocial,NSnew12.jpg,9
5,NonSocial,NSnew7.jpg,9
5,NonSocial,cake7border.jpg,7
5,NonSocial,chips.jpg,6
5,Social,SnewIAPS36.jpg,5
5,NonSocial,7508.jpg,4
5,Social,Snewes42.jpg,9
5,NonSocial,NSadj34rjborderLum.jpg,6
5,NonSocial,5480.jpg,8
5,NonSocial,5001.jpg,9
5,Social,wedding2.jpg,9
5,NonSocial,5760Lum.jpg,9
5,NonSocial,NSnew30.jpg,9
5,NonSocial,yatch.jpg,7
5,Social,family2.jpg,9
5,NonSocial,choco9border.jpg,5
5,NonSocial,cake8borderLum.jpg,7
5,Social,childreadingborder.jpg,9
5,Social,Snewes38border.jpg,9
5,NonSocial,7270Lum.jpg,5
5,NonSocial,NSnew14.jpg,7
5,Social,fam1reading.jpg,9
6,NonSocial,NSadj64rjborder.jpg,4
6,NonSocial,5001.jpg,6
6,Social,SnewIAPS14Lum.jpg,1
6,Social,SnewIAPS31.jpg,9
6,Social,Snewes10.jpg,7
6,Social,Snews26.jpg,1
6,NonSocial,NSadj1ns21rjLum.jpg,6
6,Social,SnewIAPS35.jpg,7
6,NonSocial,5779.jpg,9
6,NonSocial,5760Lum.jpg,8
6,Social,Snewes7Lum.jpg,6
6,NonSocial,popcorn.jpg,6
6,Social,SnewIAPS28.jpg,6
6,Social,SnewIAPS30.jpg,5
6,NonSocial,7502Lum.jpg,6
6,Social,smilee.jpg,9
6,Social,2165.jpg,7
6,NonSocial,7200.jpg,9
6,NonSocial,ferrari2.jpg,9
6,NonSocial,8503.jpg,5
6,Social,5830.jpg,6
6,NonSocial,NSadj1ns1rj.jpg,6
6,Social,SnewIAPS29Lum.jpg,7
6,NonSocial,NSadj36apaintrj.jpg,4
6,NonSocial,7350.jpg,9
6,Social,smile1.jpg,8
6,Social,5628.jpg,6
6,NonSocial,5480.jpg,6
6,NonSocial,ring2Lum.jpg,3
6,NonSocial,NSnew30.jpg,7
6,NonSocial,5982.jpg,7
6,Social,Snewes38border.jpg,9
6,Social,childreadingborder.jpg,8
6,Social,family.jpg,3
6,Social,Snewes8black.jpg,4
6,NonSocial,NSnew12.jpg,
6,Social,family2.jpg,4
6,Social,Snews5.jpg,5
6,Social,wedding.jpg,7
6,Social,famreadingborderLum.jpg,7
6,NonSocial,NSadj41rj.jpg,5
6,NonSocial,chocolate3border.jpg,8
6,Social,wedding3.jpg,6
6,Social,Snews2Lum.jpg,6
6,Social,smile6.jpg,5
6,NonSocial,8531Lum.jpg,9
6,Social,Snews27.jpg,7
6,NonSocial,7430Lum.jpg,9
6,NonSocial,NSadj34rjborderLum.jpg,7
6,NonSocial,NSnew14.jpg,7
6,Social,SnewIAPS27.jpg,9
6,Social,SnewIAPS13.jpg,7
6,Social,Snews24.jpg,8
6,NonSocial,7260.jpg,6
6,NonSocial,chips.jpg,9
6,NonSocial,cake2.jpg,8
6,Social,SnewIAPS17.jpg,6
6,NonSocial,NSnew3Lum.jpg,7
6,Social,fam1reading.jpg,6
6,Social,Snews25.jpg,9
6,NonSocial,cake3.jpg,9
6,Social,SnewIAPS36.jpg,7
6,NonSocial,7281.jpg,8
6,Social,wedding2.jpg,8
6,NonSocial,7508.jpg,6
6,Social,SnewIAPS8.jpg,2
6,Social,Snews7.jpg,5
6,NonSocial,cake8borderLum.jpg,8
6,Social,Snews6.jpg,5
6,Social,Snewes42.jpg,8
6,NonSocial,7270Lum.jpg,8
6,NonSocial,7400.jpg,8
6,NonSocial,NSnew7.jpg,5
6,Social,8496.jpg,7
6,NonSocial,pizza.jpg,9
6,NonSocial,yatch.jpg,7
6,NonSocial,cake7border.jpg,7
6,NonSocial,choco9border.jpg,6
6,NonSocial,pizza3.jpg,9
6,Social,Snews22.jpg,6
7,NonSocial,7270Lum.jpg,8
7,Social,SnewIAPS35.jpg,6
7,NonSocial,cake2.jpg,6
7,Social,Snews2Lum.jpg,6
7,Social,famreadingborderLum.jpg,6
7,Social,smile6.jpg,6
7,Social,5628.jpg,6
7,Social,Snews27.jpg,7
7,Social,Snewes10.jpg,7
7,NonSocial,5480.jpg,7
7,NonSocial,NSadj1ns1rj.jpg,7
7,Social,childreadingborder.jpg,6
7,NonSocial,choco9border.jpg,8
7,NonSocial,NSadj41rj.jpg,6
7,NonSocial,cake7border.jpg,6
7,NonSocial,NSadj36apaintrj.jpg,7
7,Social,2165.jpg,7
7,NonSocial,cake8borderLum.jpg,8
7,NonSocial,NSnew30.jpg,6
7,NonSocial,8531Lum.jpg,5
7,NonSocial,5779.jpg,6
7,Social,wedding2.jpg,6
7,NonSocial,chocolate3border.jpg,7
7,NonSocial,NSadj1ns21rjLum.jpg,6
7,NonSocial,7430Lum.jpg,5
7,Social,SnewIAPS29Lum.jpg,8
7,Social,SnewIAPS27.jpg,7
7,Social,8496.jpg,8
7,Social,Snews26.jpg,6
7,Social,Snewes38border.jpg,7
7,NonSocial,NSnew12.jpg,6
7,NonSocial,NSadj34rjborderLum.jpg,7
7,Social,SnewIAPS36.jpg,5
7,Social,smilee.jpg,8
7,NonSocial,7502Lum.jpg,7
7,NonSocial,yatch.jpg,5
7,Social,Snews25.jpg,7
7,NonSocial,5001.jpg,6
7,Social,Snews7.jpg,8
7,NonSocial,NSnew7.jpg,5
7,NonSocial,7281.jpg,8
7,NonSocial,8503.jpg,7
7,Social,5830.jpg,8
7,Social,SnewIAPS8.jpg,6
7,Social,wedding.jpg,8
7,NonSocial,pizza3.jpg,7
7,Social,smile1.jpg,6
7,NonSocial,ring2Lum.jpg,6
7,NonSocial,7400.jpg,8
7,Social,family.jpg,6
7,NonSocial,5982.jpg,5
7,Social,SnewIAPS31.jpg,8
7,Social,Snewes8black.jpg,8
7,Social,SnewIAPS28.jpg,6
7,Social,SnewIAPS13.jpg,8
7,NonSocial,cake3.jpg,7
7,Social,Snews22.jpg,7
7,Social,SnewIAPS30.jpg,6
7,NonSocial,7350.jpg,7
7,NonSocial,NSnew14.jpg,7
7,Social,SnewIAPS17.jpg,6
7,Social,wedding3.jpg,7
7,NonSocial,NSnew3Lum.jpg,6
7,NonSocial,7508.jpg,7
7,NonSocial,7260.jpg,6
7,Social,Snewes42.jpg,7
7,Social,family2.jpg,8
7,Social,Snewes7Lum.jpg,8
7,NonSocial,5760Lum.jpg,6
7,Social,Snews5.jpg,6
7,NonSocial,7200.jpg,7
7,NonSocial,ferrari2.jpg,5
7,NonSocial,pizza.jpg,7
7,Social,Snews6.jpg,7
7,NonSocial,chips.jpg,6
7,Social,fam1reading.jpg,7
7,NonSocial,NSadj64rjborder.jpg,7
7,NonSocial,popcorn.jpg,7
7,Social,Snews24.jpg,7
7,Social,SnewIAPS14Lum.jpg,6
8,NonSocial,cake3.jpg,9
8,Social,fam1reading.jpg,9
8,NonSocial,NSnew7.jpg,9
8,NonSocial,5760Lum.jpg,9
8,Social,SnewIAPS30.jpg,7
8,Social,Snews22.jpg,9
8,Social,SnewIAPS29Lum.jpg,9
8,NonSocial,NSnew14.jpg,9
8,Social,family2.jpg,8
8,NonSocial,7200.jpg,9
8,NonSocial,7502Lum.jpg,8
8,Social,Snews7.jpg,9
8,Social,wedding.jpg,9
8,Social,SnewIAPS8.jpg,6
8,Social,SnewIAPS31.jpg,9
8,Social,Snewes7Lum.jpg,6
8,Social,Snewes38border.jpg,9
8,NonSocial,cake7border.jpg,9
8,NonSocial,8531Lum.jpg,7
8,Social,SnewIAPS35.jpg,8
8,NonSocial,7260.jpg,9
8,Social,Snewes8black.jpg,8
8,Social,Snews25.jpg,9
8,NonSocial,pizza3.jpg,9
8,NonSocial,cake2.jpg,9
8,Social,SnewIAPS13.jpg,9
8,Social,5830.jpg,9
8,NonSocial,5779.jpg,9
8,Social,famreadingborderLum.jpg,9
8,Social,childreadingborder.jpg,9
8,Social,Snewes10.jpg,9
8,Social,SnewIAPS14Lum.jpg,6
8,NonSocial,popcorn.jpg,9
8,Social,Snews24.jpg,7
8,NonSocial,NSnew30.jpg,9
8,Social,8496.jpg,9
8,NonSocial,NSadj1ns21rjLum.jpg,9
8,NonSocial,NSnew3Lum.jpg,9
8,Social,wedding2.jpg,9
8,NonSocial,5480.jpg,9
8,NonSocial,chips.jpg,9
8,NonSocial,7350.jpg,9
8,Social,smile1.jpg,9
8,NonSocial,cake8borderLum.jpg,9
8,Social,Snews5.jpg,7
8,NonSocial,NSadj36apaintrj.jpg,9
8,NonSocial,NSadj1ns1rj.jpg,7
8,NonSocial,NSadj41rj.jpg,9
8,NonSocial,7430Lum.jpg,9
8,Social,Snews2Lum.jpg,6
8,NonSocial,5982.jpg,9
8,NonSocial,7270Lum.jpg,9
8,Social,smilee.jpg,9
8,NonSocial,5001.jpg,9
8,Social,Snewes42.jpg,8
8,NonSocial,7508.jpg,9
8,Social,smile6.jpg,6
8,Social,family.jpg,7
8,NonSocial,NSadj64rjborder.jpg,9
8,Social,Snews27.jpg,7
8,NonSocial,7400.jpg,9
8,Social,5628.jpg,9
8,NonSocial,choco9border.jpg,9
8,NonSocial,ring2Lum.jpg,8
8,NonSocial,NSadj34rjborderLum.jpg,9
8,Social,SnewIAPS28.jpg,6
8,NonSocial,yatch.jpg,8
8,NonSocial,7281.jpg,9
8,Social,SnewIAPS17.jpg,7
8,Social,SnewIAPS27.jpg,9
8,NonSocial,ferrari2.jpg,9
8,Social,2165.jpg,9
8,Social,wedding3.jpg,9
8,NonSocial,pizza.jpg,9
8,NonSocial,NSnew12.jpg,9
8,Social,SnewIAPS36.jpg,7
8,NonSocial,chocolate3border.jpg,9
8,NonSocial,8503.jpg,9
8,Social,Snews6.jpg,7
8,Social,Snews26.jpg,7
9,NonSocial,NSnew7.jpg,7
9,NonSocial,NSnew30.jpg,5
9,NonSocial,NSnew12.jpg,6
9,NonSocial,NSnew3Lum.jpg,7
9,Social,Snews22.jpg,6
9,Social,Snews24.jpg,6
9,Social,smile6.jpg,6
9,Social,smile1.jpg,7
9,NonSocial,7400.jpg,5
9,NonSocial,7270Lum.jpg,6
9,NonSocial,yatch.jpg,7
9,Social,8496.jpg,7
9,Social,family2.jpg,6
9,NonSocial,7508.jpg,7
9,NonSocial,5001.jpg,5
9,Social,Snews5.jpg,5
9,Social,Snews27.jpg,6
9,Social,2165.jpg,6
9,NonSocial,pizza3.jpg,6
9,NonSocial,7260.jpg,5
9,Social,SnewIAPS14Lum.jpg,6
9,Social,SnewIAPS27.jpg,7
9,Social,5830.jpg,8
9,Social,SnewIAPS31.jpg,7
9,Social,Snews6.jpg,6
9,NonSocial,chocolate3border.jpg,5
9,NonSocial,5982.jpg,8
9,NonSocial,NSnew14.jpg,7
9,NonSocial,7281.jpg,6
9,Social,Snews26.jpg,5
9,NonSocial,7350.jpg,6
9,Social,Snewes8black.jpg,6
9,Social,wedding2.jpg,6
9,NonSocial,NSadj36apaintrj.jpg,5
9,Social,SnewIAPS8.jpg,5
9,NonSocial,choco9border.jpg,6
9,Social,SnewIAPS35.jpg,7
9,Social,wedding.jpg,6
9,Social,Snewes10.jpg,6
9,Social,fam1reading.jpg,6
9,NonSocial,7502Lum.jpg,6
9,NonSocial,5779.jpg,5
9,NonSocial,popcorn.jpg,6
9,NonSocial,pizza.jpg,6
9,Social,Snews25.jpg,6
9,Social,Snewes7Lum.jpg,7
9,NonSocial,8531Lum.jpg,6
9,NonSocial,cake8borderLum.jpg,6
9,NonSocial,NSadj34rjborderLum.jpg,6
9,Social,SnewIAPS17.jpg,6
9,NonSocial,ferrari2.jpg,7
9,Social,Snewes38border.jpg,6
9,NonSocial,7430Lum.jpg,6
9,Social,5628.jpg,8
9,NonSocial,5760Lum.jpg,5
9,Social,SnewIAPS13.jpg,6
9,Social,SnewIAPS29Lum.jpg,7
9,Social,childreadingborder.jpg,5
9,Social,family.jpg,5
9,NonSocial,cake2.jpg,5
9,NonSocial,8503.jpg,6
9,Social,smilee.jpg,4
9,NonSocial,NSadj64rjborder.jpg,6
9,Social,SnewIAPS36.jpg,6
9,NonSocial,NSadj1ns21rjLum.jpg,7
9,NonSocial,chips.jpg,5
9,NonSocial,cake3.jpg,5
9,Social,famreadingborderLum.jpg,5
9,Social,wedding3.jpg,6
9,Social,Snews7.jpg,6
9,Social,SnewIAPS30.jpg,6
9,Social,Snewes42.jpg,6
9,Social,SnewIAPS28.jpg,5
9,NonSocial,ring2Lum.jpg,5
9,NonSocial,5480.jpg,7
9,NonSocial,cake7border.jpg,5
9,NonSocial,NSadj1ns1rj.jpg,7
9,NonSocial,7200.jpg,5
9,Social,Snews2Lum.jpg,5
9,NonSocial,NSadj41rj.jpg,6
10,NonSocial,8531Lum.jpg,7
10,NonSocial,7260.jpg,6
10,Social,SnewIAPS30.jpg,5
10,Social,SnewIAPS31.jpg,8
10,NonSocial,NSadj64rjborder.jpg,8
10,Social,SnewIAPS14Lum.jpg,7
10,Social,smile1.jpg,9
10,NonSocial,ferrari2.jpg,7
10,Social,Snewes42.jpg,8
10,NonSocial,chocolate3border.jpg,8
10,Social,wedding.jpg,8
10,NonSocial,5982.jpg,8
10,NonSocial,cake2.jpg,6
10,Social,wedding2.jpg,8
10,NonSocial,5760Lum.jpg,9
10,NonSocial,7350.jpg,6
10,Social,fam1reading.jpg,8
10,NonSocial,NSnew30.jpg,7
10,Social,wedding3.jpg,9
10,NonSocial,5001.jpg,7
10,NonSocial,cake8borderLum.jpg,7
10,Social,smilee.jpg,9
10,NonSocial,NSadj36apaintrj.jpg,6
10,NonSocial,7502Lum.jpg,9
10,Social,Snews7.jpg,7
10,Social,Snews22.jpg,7
10,NonSocial,7400.jpg,7
10,NonSocial,cake3.jpg,8
10,NonSocial,7430Lum.jpg,8
10,NonSocial,NSnew14.jpg,9
10,Social,SnewIAPS28.jpg,4
10,NonSocial,pizza.jpg,6
10,Social,Snews6.jpg,9
10,NonSocial,NSadj41rj.jpg,8
10,Social,family2.jpg,9
10,NonSocial,chips.jpg,6
10,NonSocial,NSnew7.jpg,8
10,Social,SnewIAPS36.jpg,3
10,NonSocial,8503.jpg,9
10,Social,5830.jpg,9
10,NonSocial,cake7border.jpg,7
10,NonSocial,yatch.jpg,9
10,Social,Snews5.jpg,6
10,NonSocial,5779.jpg,9
10,Social,Snewes10.jpg,9
10,Social,smile6.jpg,9
10,Social,8496.jpg,9
10,NonSocial,NSnew12.jpg,6
10,Social,Snews25.jpg,9
10,NonSocial,NSadj34rjborderLum.jpg,6
10,NonSocial,ring2Lum.jpg,5
10,Social,Snews2Lum.jpg,5
10,Social,SnewIAPS8.jpg,9
10,Social,SnewIAPS27.jpg,9
10,NonSocial,NSadj1ns21rjLum.jpg,7
10,NonSocial,7508.jpg,7
10,Social,childreadingborder.jpg,7
10,Social,SnewIAPS29Lum.jpg,8
10,Social,SnewIAPS13.jpg,8
10,NonSocial,5480.jpg,3
10,Social,Snewes7Lum.jpg,9
10,Social,famreadingborderLum.jpg,8
10,Social,Snewes38border.jpg,9
10,NonSocial,popcorn.jpg,6
10,Social,SnewIAPS17.jpg,6
10,NonSocial,choco9border.jpg,7
10,Social,Snews26.jpg,5
10,Social,SnewIAPS35.jpg,9
10,NonSocial,7281.jpg,5
10,Social,Snewes8black.jpg,7
10,Social,2165.jpg,9
10,Social,family.jpg,6
10,NonSocial,NSnew3Lum.jpg,8
10,NonSocial,pizza3.jpg,6
10,NonSocial,7200.jpg,9
10,NonSocial,7270Lum.jpg,6
10,Social,Snews24.jpg,7
10,Social,5628.jpg,9
10,Social,Snews27.jpg,8
10,NonSocial,NSadj1ns1rj.jpg,9
11,Social,Snews24.jpg,7
11,Social,Snews22.jpg,8
11,Social,Snews6.jpg,8
11,Social,famreadingborderLum.jpg,7
11,NonSocial,cake3.jpg,6
11,Social,5830.jpg,8
11,NonSocial,NSnew3Lum.jpg,7
11,Social,SnewIAPS30.jpg,8
11,Social,SnewIAPS13.jpg,7
11,Social,Snews5.jpg,7
11,Social,2165.jpg,8
11,NonSocial,NSadj36apaintrj.jpg,5
11,NonSocial,7400.jpg,6
11,NonSocial,pizza3.jpg,7
11,Social,SnewIAPS8.jpg,8
11,Social,Snewes38border.jpg,8
11,Social,Snews25.jpg,8
11,Social,smile6.jpg,7
11,NonSocial,NSadj1ns1rj.jpg,
11,NonSocial,cake8borderLum.jpg,7
11,NonSocial,5982.jpg,8
11,NonSocial,7270Lum.jpg,5
11,Social,Snewes42.jpg,7
11,Social,Snewes7Lum.jpg,8
11,NonSocial,pizza.jpg,7
11,Social,5628.jpg,8
11,NonSocial,7430Lum.jpg,4
11,Social,Snews26.jpg,6
11,Social,SnewIAPS28.jpg,7
11,NonSocial,NSadj34rjborderLum.jpg,6
11,NonSocial,7281.jpg,6
11,Social,SnewIAPS27.jpg,8
11,Social,Snews7.jpg,6
11,Social,wedding.jpg,6
11,Social,SnewIAPS14Lum.jpg,5
11,Social,fam1reading.jpg,7
11,NonSocial,7350.jpg,7
11,Social,Snews2Lum.jpg,6
11,Social,wedding3.jpg,6
11,NonSocial,NSnew12.jpg,6
11,NonSocial,chocolate3border.jpg,6
11,NonSocial,cake7border.jpg,5
11,NonSocial,7200.jpg,4
11,NonSocial,ring2Lum.jpg,4
11,NonSocial,5779.jpg,6
11,Social,Snewes8black.jpg,6
11,NonSocial,popcorn.jpg,6
11,NonSocial,NSnew14.jpg,6
11,Social,SnewIAPS36.jpg,5
11,Social,smile1.jpg,7
11,NonSocial,choco9border.jpg,6
11,NonSocial,cake2.jpg,6
11,NonSocial,NSadj1ns21rjLum.jpg,7
11,Social,family.jpg,6
11,Social,SnewIAPS31.jpg,7
11,Social,SnewIAPS35.jpg,6
11,NonSocial,5001.jpg,6
11,Social,childreadingborder.jpg,7
11,NonSocial,ferrari2.jpg,6
11,NonSocial,chips.jpg,6
11,NonSocial,5480.jpg,6
11,Social,wedding2.jpg,7
11,Social,Snewes10.jpg,8
11,NonSocial,7508.jpg,7
11,Social,8496.jpg,8
11,NonSocial,8503.jpg,6
11,NonSocial,NSadj64rjborder.jpg,6
11,Social,SnewIAPS17.jpg,6
11,NonSocial,NSadj41rj.jpg,6
